0,2.218660,0.966039,0.875090,1.177952,1.053111,1.092421,0.977105,0.978629,1.236447,0.972715
1,1.096340,1.055317,0.920525,0.993289,0.876639,0.848275,0.963146,1.004806,2.250022,1.100093
2,0.889427,0.992477,2.481327,1.024553,0.852869,1.136767,0.927908,1.035895,0.925314,1.067855
3,1.018490,1.142656,1.148965,1.052460,1.158862,0.934387,2.326388,1.026112,1.059801,1.225968
4,0.957155,1.132600,1.077804,0.929356,1.070425,1.050969,1.153273,1.117812,1.005182,2.437946
5,0.878187,0.916074,1.116483,1.209053,1.157669,0.973582,1.175789,0.954310,2.064897,0.980662
6,0.892565,0.944584,1.054265,0.894611,1.042330,0.912179,1.330947,2.205138,0.965498,1.071767
7,1.104977,0.922480,0.894650,2.359518,1.031901,1.121915,1.032350,0.901127,0.939104,1.089021
8,1.095604,1.115121,0.752249,0.871743,2.341709,0.996924,1.133501,1.157332,1.065795,0.968559
9,0.977690,0.890935,1.008145,2.528126,0.983060,1.070889,1.060975,0.914448,1.122002,1.150206
10,1.021429,1.015020,1.046392,2.170770,0.898912,0.951852,0.917680,0.965368,0.997681,1.052881
11,0.981672,1.014141,0.858486,1.082879,0.863990,2.879045,1.034139,1.039267,1.134441,0.934679
12,1.113903,1.129611,1.037800,1.196116,0.968612,1.156150,1.042167,0.997882,2.380308,1.139674
13,1.037075,0.945774,1.039929,1.140207,1.002805,0.933705,0.914332,2.342229,1.002061,0.917452
14,1.090899,0.945983,0.885966,1.051626,2.339510,0.997208,1.147340,1.291399,0.933844,0.958108
15,0.982278,1.010247,1.043540,1.017365,2.204932,0.959985,1.033791,0.898317,0.792122,0.983886
16,1.166732,0.990465,1.003010,3.095118,1.173513,1.062540,0.918291,1.003761,1.053415,1.035195
17,1.005134,1.052434,1.234576,0.851010,2.095541,1.011007,0.976003,1.023723,1.004823,0.944522
18,1.029489,1.113747,1.279374,1.053099,1.118185,2.704757,1.069216,1.009035,1.062382,0.955844
19,1.188802,0.901049,1.047293,1.123759,2.077908,0.993032,1.116566,1.122345,1.159131,0.963502
20,0.992862,1.084710,1.232216,0.942018,1.032151,0.995020,1.074851,1.096205,1.020657,2.541776
21,1.143624,1.148836,2.541134,0.942347,1.068901,1.101387,1.033359,0.951253,1.104117,0.893452
22,0.941422,1.059937,0.947461,0.942846,0.997018,0.968555,1.064399,2.903664,1.179342,1.059311
23,1.273370,0.932411,1.127253,0.878970,0.996755,1.072106,2.697352,1.047009,0.864405,1.114312
24,0.823987,2.666406,0.957122,0.981345,1.114695,0.978688,0.932012,0.987292,0.867981,0.747319
25,2.272229,1.115437,1.033811,1.004178,0.988656,1.003972,1.028993,0.944611,1.132653,1.064416
26,0.964361,0.979885,1.067821,0.842042,1.064084,1.031478,1.015641,0.911349,2.720302,1.041713
27,0.947198,0.934347,0.993263,2.525387,0.986716,0.931008,1.150092,0.956279,1.091744,1.210474
28,1.171890,1.000283,0.968465,0.883947,0.893375,2.422710,1.005193,1.040580,1.062677,1.031119
29,0.888486,0.943123,0.902503,1.046498,2.468334,0.998205,1.107336,0.840181,0.898515,0.888777
30,1.023388,1.028564,1.262324,1.117137,1.034265,0.902166,0.958393,0.922795,3.076258,1.140691
31,0.919123,1.079746,1.024655,0.998818,0.886147,0.950794,0.961249,1.095722,2.031229,0.934000
32,0.970016,0.987287,2.450438,1.002672,0.963212,1.103059,1.208472,1.021376,0.941656,1.229682
33,1.025352,1.055429,0.947755,1.033536,0.993729,1.135545,0.849690,1.100635,0.967293,2.069134
34,0.989680,0.799281,0.951674,1.050849,1.014258,1.042844,0.924625,1.036974,2.271649,1.065171
35,1.076528,0.965253,0.884689,0.961667,1.137822,1.071485,2.539374,1.044219,0.954800,1.050577
36,0.872073,1.076349,1.053491,2.756149,0.884177,0.912925,0.867960,1.136703,1.027614,0.811361
37,1.122152,1.214216,1.078911,1.003756,0.989630,1.114550,1.091328,2.586832,0.920294,1.077416
38,1.056926,1.032833,2.538221,0.959653,0.962054,1.093291,1.167285,1.039622,0.965581,1.027119
39,0.959153,1.007914,0.952749,2.526568,1.023355,0.995526,1.377099,1.195493,1.135536,1.260267
40,0.999832,0.986366,1.309710,0.923755,1.186429,1.110952,0.963929,0.887973,0.905678,2.403978
41,1.025119,1.071171,1.220032,1.114626,0.943616,2.281826,0.944402,0.977960,0.903400,0.926687
42,0.987977,1.103692,0.925119,1.037272,1.125103,1.053396,0.997983,2.541590,0.944307,0.983524
43,1.063829,0.831693,0.963105,0.810757,1.284927,1.027717,0.897532,2.316570,0.959062,1.187888
44,0.989236,0.804175,1.215482,0.967867,1.279154,2.830723,1.297819,1.062689,0.984423,0.800720
45,1.035804,0.987628,2.423806,1.097971,1.002180,1.162573,1.038535,1.268412,0.994095,0.946225
46,1.178817,0.999108,1.072115,1.037357,0.918314,0.807600,1.159109,2.896456,0.984314,1.094796
47,0.967642,1.019972,0.867313,0.893103,0.989026,0.974322,1.116454,0.886361,1.038479,2.671145
48,2.571210,1.054091,0.969205,1.125339,1.042208,1.263887,0.911602,0.980579,1.066034,0.962482
49,0.967298,0.855186,1.089998,1.152791,1.208274,2.938890,0.961187,1.072963,1.059170,1.052281
50,0.858189,0.979947,1.222723,1.044636,1.088200,1.032954,1.172239,2.194749,0.911128,0.956254
51,0.867967,0.970634,1.043751,2.970884,0.880074,1.007930,1.249827,0.895998,0.935343,1.178894
52,1.018314,3.004636,0.889591,1.008015,0.923148,1.085203,0.938727,1.013828,0.945351,0.904045
53,1.004210,1.107450,1.020703,0.949787,1.140962,2.591817,1.020056,1.134917,0.905592,1.070408
54,1.274596,1.153100,1.059547,0.980642,1.081517,1.031674,0.834849,1.027779,1.033025,2.441116
55,1.149266,1.029979,2.103951,1.139391,0.886883,1.072895,1.081217,1.202997,0.965341,1.026519
56,1.064480,1.077493,2.614122,1.148887,0.906051,1.153756,0.840010,0.982748,1.041221,1.211407
57,1.070148,0.951433,1.136963,1.149958,1.016196,1.085977,2.211917,1.154450,0.942771,1.011778
58,0.804099,1.229576,1.063372,1.107345,0.858526,0.787678,2.610625,1.110205,0.985563,0.830242
59,1.104893,1.033631,0.941990,2.597780,0.935718,1.131765,0.917397,0.997795,1.053322,1.066524
60,0.998305,1.111590,0.973579,0.841930,1.032966,0.937295,2.256811,0.921395,0.926004,1.138912
61,1.050842,2.699830,0.985553,0.952703,0.908095,0.914572,0.968502,1.031731,0.936560,0.961622
62,0.851931,1.008751,0.965109,0.994677,0.907571,0.871556,2.426752,0.818085,0.987048,1.033988
63,1.201375,1.088563,0.949865,0.981512,2.095358,0.960703,0.846716,1.127020,1.048491,1.003934
64,2.504639,1.028058,0.961258,0.970088,1.213427,1.005879,1.044181,1.165785,0.986551,0.909690
65,2.053154,1.293648,1.225175,0.943647,1.056035,0.934851,0.950713,0.954138,0.842419,0.820892
66,0.770447,1.042763,1.005267,0.868041,1.129558,2.889441,0.994049,0.994445,1.021408,0.979636
67,1.135403,0.849767,0.877001,1.062220,0.995377,0.917618,1.011707,1.091869,2.449854,1.079023
68,1.025849,2.443317,0.936022,0.903747,1.063855,1.066952,1.261824,1.146097,1.061718,0.974906
69,0.927665,0.891218,0.838299,1.012229,1.089413,0.913404,1.218929,1.047942,0.937316,2.433422
70,0.983080,0.974134,1.022831,0.955425,1.099677,1.059476,1.056579,0.855443,0.974680,2.197257
71,2.156443,0.993513,1.035855,1.183457,1.011645,0.890312,0.941606,1.132272,0.797735,1.105528
72,0.876747,1.017422,2.374470,1.218315,0.926657,1.150445,1.167001,0.950029,0.841531,1.143412
73,1.053849,0.979218,1.092451,0.900847,1.115033,0.886773,1.003221,0.889319,1.013730,2.553314
74,0.997928,1.013431,2.243288,1.107313,0.947750,1.013451,0.998768,0.966499,1.206159,1.018782
75,1.300826,1.109210,0.879509,1.211449,1.032081,0.847115,0.917282,0.840128,2.601769,0.936080
76,1.061244,1.084212,0.903484,0.989982,2.768060,0.931763,1.166342,1.174923,0.895700,0.968831
77,0.729027,0.976111,1.124514,1.216956,1.065203,1.190397,0.826637,1.133200,2.535012,0.955107
78,1.066810,1.218321,2.277540,0.957489,1.054724,1.016931,0.931291,1.001339,1.004703,0.890000
79,0.937016,0.962163,0.957831,2.388678,1.113395,1.109195,1.060808,0.969287,1.061323,1.041118
80,1.012956,1.084668,2.512806,0.929127,1.175133,0.907840,0.963931,1.099737,1.009769,1.022481
81,2.670303,1.065499,1.181024,0.923139,0.899328,1.059925,1.147362,0.949418,0.856306,1.035373
82,2.829162,1.067059,0.977372,1.106509,1.034005,0.884921,0.991489,1.102740,0.941964,1.000556
83,0.928178,0.813718,0.945112,1.124164,0.946380,1.122113,2.062104,1.039664,0.982764,1.143374
84,1.052343,0.947016,1.181438,1.240429,0.956818,1.100330,2.104827,0.894739,0.937584,1.068363
85,1.032745,1.119885,1.073974,1.140591,1.126136,1.050875,3.075031,1.083659,0.964035,0.863157
86,1.021246,0.855448,1.227349,1.017497,2.604683,1.081305,1.073372,0.997467,1.158400,1.105989
87,2.574960,1.046915,0.825733,1.207382,0.951951,1.201757,1.113740,0.965558,0.949182,0.891132
88,1.109548,1.007085,0.867629,1.066311,0.905491,0.933227,1.085768,0.961990,2.298164,0.937629
89,0.901433,1.046431,1.143059,0.893780,0.901517,1.236397,2.254874,0.893665,1.094743,1.103885
90,1.059837,1.187279,1.044503,1.066406,1.119268,0.964245,1.007756,1.088725,2.590870,0.973016
91,0.986684,2.653078,1.116536,1.001635,1.017119,0.919269,0.935595,0.982529,0.890744,1.212701
92,1.079362,1.169485,0.919569,0.829968,2.596821,0.973124,1.094118,1.129653,1.010218,0.932458
93,0.919004,1.046635,0.858920,0.977309,0.920356,2.752385,1.030507,1.054092,1.067886,1.021456
94,0.943613,1.065039,0.978163,0.947279,1.014455,1.017450,1.142415,2.290725,0.936416,1.077587
95,1.019135,1.166587,1.007852,1.040532,0.906849,0.965773,0.971220,1.117761,2.120699,1.148539
96,1.102659,1.039182,1.088911,2.377614,0.970840,0.981620,1.083913,0.934956,0.997372,1.080643
97,1.098351,1.169914,2.732686,0.940306,0.973764,1.122652,0.931986,0.942789,1.146055,0.951736
